บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D00004,1D00004,,,,19303,,,"72,063.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10200,1D10200,,,,19303,,,"26,137.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10200,1D10200,,,,19303,,,"28,456.45",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000039,26.03.2024,26.03.2024,HR,1D10200,1D10202,,,,19303,,,"81,803.15",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000048,25.04.2024,25.04.2024,HR,1D10200,1D10202,,,,19303,,,"95,792.95",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10200,1D10203,,,,19303,,,"158,849.85",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1D10200,1D10203,,,,19303,,,"189,970.25",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000037,26.03.2024,26.03.2024,HR,1D10200,1D10205,,,,19303,,,"7,105.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000049,25.04.2024,25.04.2024,HR,1D10200,1D10205,,,,19303,,,"9,959.75",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10200,1D10207,,,,19303,,,"92,269.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10200,1D10207,,,,19303,,,"106,114.25",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000039,26.03.2024,26.03.2024,HR,1D10200,1D10211,,,,19303,,,"105,711.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10200,1D10211,,,,19303,,,"119,292.25",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10200,1D10212,,,,19303,,,"72,873.05",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10200,1D10212,,,,19303,,,"82,837.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10200,1D10213,,,,19303,,,"69,189.80",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10200,1D10213,,,,19303,,,"79,736.20",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000036,26.03.2024,26.03.2024,HR,1D10400,1D10400,,,,19303,,,"13,455.75",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000048,25.04.2024,25.04.2024,HR,1D10400,1D10400,,,,19303,,,"16,201.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10400,1D10404,,,,19303,,,"32,768.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1D10400,1D10404,,,,19303,,,"38,913.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10400,1D10405,,,,19303,,,"30,930.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1D10400,1D10405,,,,19303,,,"35,519.80",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10400,1D10406,,,,19303,,,"41,338.80",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10400,1D10406,,,,19303,,,"42,244.20",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10400,1D10410,,,,19303,,,"52,200.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10400,1D10410,,,,19303,,,"57,649.05",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10400,1D10411,,,,19303,,,"110,178.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10400,1D10411,,,,19303,,,"122,100.30",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10400,1D10412,,,,19303,,,"54,700.05",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D10400,1D10412,,,,19303,,,"59,375.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000039,26.03.2024,26.03.2024,HR,1D10400,1D10413,,,,19303,,,"80,262.80",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1D10400,1D10413,,,,19303,,,"95,959.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000036,26.03.2024,26.03.2024,HR,1D10600,1D10600,,,,19303,,,"11,027.50",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000048,25.04.2024,25.04.2024,HR,1D10600,1D10600,,,,19303,,,"12,970.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000037,26.03.2024,26.03.2024,HR,1D10600,1D10601,,,,19303,,,"28,790.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1D10600,1D10601,,,,19303,,,"35,523.45",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000037,26.03.2024,26.03.2024,HR,1D10600,1D10603,,,,19303,,,"10,014.45",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000048,25.04.2024,25.04.2024,HR,1D10600,1D10603,,,,19303,,,"12,507.65",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D10600,1D10604,,,,19303,,,"43,993.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000052,25.04.2024,25.04.2024,HR,1D10600,1D10604,,,,19303,,,"52,483.95",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000037,26.03.2024,26.03.2024,HR,1D10600,1D10605,,,,19303,,,"22,107.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1D10600,1D10605,,,,19303,,,"27,017.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000037,26.03.2024,26.03.2024,HR,1D30200,1D30200,,,,19303,,,"16,139.20",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1D30200,1D30200,,,,19303,,,"19,503.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000036,26.03.2024,26.03.2024,HR,1D30200,1D30201,,,,19303,,,"36,652.15",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000049,25.04.2024,25.04.2024,HR,1D30200,1D30201,,,,19303,,,"44,095.75",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D30200,1D30202,,,,19303,,,"35,184.25",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1D30200,1D30202,,,,19303,,,"40,991.45",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000036,26.03.2024,26.03.2024,HR,1D30200,1D30203,,,,19303,,,"24,022.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000048,25.04.2024,25.04.2024,HR,1D30200,1D30203,,,,19303,,,"28,553.15",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000036,26.03.2024,26.03.2024,HR,1D30300,1D30300,,,,19303,,,"6,377.80",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000049,25.04.2024,25.04.2024,HR,1D30300,1D30300,,,,19303,,,"7,220.40",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000039,26.03.2024,26.03.2024,HR,1D30300,1D30301,,,,19303,,,"37,819.15",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000052,25.04.2024,25.04.2024,HR,1D30300,1D30301,,,,19303,,,"45,230.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000036,26.03.2024,26.03.2024,HR,1D30300,1D30303,,,,19303,,,"35,473.70",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000048,25.04.2024,25.04.2024,HR,1D30300,1D30303,,,,19303,,,"42,452.50",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1D30300,1D30304,,,,19303,,,"94,811.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000052,25.04.2024,25.04.2024,HR,1D30300,1D30304,,,,19303,,,"106,612.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1H00003,1H00003,,,,19303,,,"81,387.60",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1H00003,1H00003,,,,19303,,,"94,859.40",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000036,26.03.2024,26.03.2024,HR,1H00003,1H10000,,,,19303,,,"13,754.95",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000049,25.04.2024,25.04.2024,HR,1H00003,1H10000,,,,19303,,,"17,167.15",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000038,26.03.2024,26.03.2024,HR,1H10100,1H10100,,,,19303,,,"14,406.70",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000051,25.04.2024,25.04.2024,HR,1H10100,1H10100,,,,19303,,,"14,406.70",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,3,,HHRM0604,51602102,,8800000039,26.03.2024,26.03.2024,HR,1H10100,1H10102,,,,19303,,,"46,240.30",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,4,,HHRM0604,51602102,,8800000050,25.04.2024,25.04.2024,HR,1H10100,1H10102,,,,19303,,,"52,565.90",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
