บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
08.03.2024,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,3,,EFAD0402,51604101,6410004276,6410004309,01.03.2024,29.02.2024,SC,1P10400,1P10404,,103020107,,10302,,,-300,,ปมก.คจ.ก.พ.67,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
03.04.2024,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,3,,EFAD0606,51604101,6410006005,6410005878,31.03.2024,31.03.2024,SC,1P10400,1P10404,,103020107,,10302,,,"8,900.00",,ปมก.ค้างจ่าย มี.ค.67,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
04.04.2024,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,4,,EFAD0402,51604101,6410005878,6410006005,01.04.2024,31.03.2024,SC,1P10400,1P10404,,103020107,,10302,,,"-8,900.00",,ปมก.ค้างจ่าย มี.ค.67,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,51604101,,,,,,,,,103020107,,,,,-300,,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,51604101,,,,,,,,,199990000,,,,,"1,981,953.24",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
14.03.2024,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,3,,ECERCS02,51604101,3900001183,3320002985,14.03.2024,12.03.2024,KQ,2R30205,2R30205,,204030004,,20403,,566,240,VX,ค่าเรือโดยสารทดสอบวงจร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
14.03.2024,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,3,,ECERCS02,51604101,,3320002996,14.03.2024,13.03.2024,KQ,2R30205,2R30205,,204030004,,20403,,566,240,VX,ค่าเรือโดยสารทดสอบวงจร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
14.03.2024,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,3,,ECERCS02,51604101,3320002985,3900001183,14.03.2024,12.03.2024,KZ,2R30205,2R30205,,204030004,,20403,,566,-240,VX,ค่าเรือโดยสารทดสอบวงจร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,51604101,,,,,,,,,204030004,,,,,240,,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,51604101,,,,,,,,,,,,,,"1,990,343.24",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,,,,51604102,,,,,,,,,199990000,,,,,"677,693.69",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,,,,51604102,,,,,,,,,,,,,,"677,693.69",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,53604101,,,,,,,,,199990000,,,,,"325,533.94",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,53604101,,,,,,,,,,,,,,"325,533.94",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,,,,53604102,,,,,,,,,199990000,,,,,"95,881.87",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,,3300004616,08.03.2024,27.02.2024,KR,1J50200,1J50200,,202030003,,20203,,0,"9,300.00",, 11-13 มี.ค. 67 ปท.สปป.ลาว,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,,3300004604,08.03.2024,22.02.2024,KR,1J50200,1J50206,,202030003,,20203,,0,"17,300.00",,6-8 มี.ค. 67 ปท.เวียดนาม,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,3900001060,3300004622,08.03.2024,28.02.2024,KR,1J50200,1J50206,,202030003,,20203,,0,"9,300.00",, 11-13 มี.ค. 67 ปท.สปป.ลาว,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,3900001061,3300004627,08.03.2024,28.02.2024,KR,1J50200,1J50206,,202030003,,20203,,0,"9,300.00",, 11-13 มี.ค. 67 ปท.สปป.ลาว,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,,3300004633,08.03.2024,27.02.2024,KR,1J50200,1J50206,,202030003,,20203,,0,"9,300.00",, 11-13 มี.ค. 67 ปท.สปป.ลาว,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,,3300004635,08.03.2024,27.02.2024,KR,1J50200,1J50206,,202030003,,20203,,0,"9,300.00",, 11-13 มี.ค. 67 ปท.สปป.ลาว,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,3300004622,3900001060,08.03.2024,28.02.2024,KZ,1J50200,1J50206,,202030003,,20203,,0,"-9,300.00",, 11-13 มี.ค. 67 ปท.สปป.ลาว,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
08.03.2024,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,3,,ECRMAD02,53604102,3300004627,3900001061,08.03.2024,28.02.2024,KZ,1J50200,1J50206,,202030003,,20203,,0,"-9,300.00",, 11-13 มี.ค. 67 ปท.สปป.ลาว,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,,,,53604102,,,,,,,,,202030003,,,,,"45,200.00",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ข-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,,,,53604102,,,,,,,,,,,,,,"141,081.87",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,บ-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,54604101,,,,,,,,,199990000,,,,,"415,397.39",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,บ-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ในประเทศ,,,,54604101,,,,,,,,,,,,,,"415,397.39",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,บ-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,,,,54604102,,,,,,,,,199990000,,,,,"315,813.66",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,บ-ค่าใช้จ่ายเดินทางเพื่อปฏิบัติงาน-ต่างประเทศ,,,,54604102,,,,,,,,,,,,,,"315,813.66",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
